           1           0         197         197
    21    0.343   -0.488      2.839  0.000     0.08     2.55  0.  0.   1
    21   -0.128   -0.338     15.490  0.000     0.08     2.55  0.  0.   1
    21   -0.072   -0.958      2.261  0.000     0.08     2.55  0.  0.   1
    21    1.948   -1.974      7.252  0.000     0.08     2.55  0.  0.   1
    21   -0.488    0.488      0.766  0.000     0.08     2.55  0.  0.   1
    21   -4.750   -1.055      9.639  0.000     0.08     2.55  0.  0.   1
    21   -0.358   -0.429     -4.903  0.000     0.25     0.25  0.  0.   1
    21   -0.127   -0.419      0.937  0.000     0.88    -0.36  0.  0.   1
    21    0.958   -2.129     12.818  0.000     0.88    -0.36  0.  0.   1
    21    1.339   -0.841      6.519  0.000     0.88    -0.36  0.  0.   1
    21    0.417    0.612      0.917  0.000     0.88    -0.36  0.  0.   1
    21   -0.227    0.047      0.673  0.000     0.88    -0.36  0.  0.   1
    21    1.098   -0.810     11.022  0.000     0.88    -0.36  0.  0.   1
    21   -0.355   -0.452      4.119  0.000     0.88    -0.36  0.  0.   1
    21   -0.932    0.220     14.189  0.000     0.88    -0.36  0.  0.   1
    21    0.279    0.889      0.615  0.000     0.88    -0.36  0.  0.   1
    21    4.047    3.251      1.219  0.000     0.88    -0.36  0.  0.   1
    21    0.431   -0.254      1.589  0.000     0.88    -0.36  0.  0.   1
    21   -0.006   -1.616      6.328  0.000    -3.66     0.97  0.  0.   1
    21   -0.316    0.234      5.897  0.000    -3.66     0.97  0.  0.   1
    21   -0.417    0.005      0.664  0.000    -3.66     0.97  0.  0.   1
    21   -0.911   -0.337     24.461  0.000    -3.66     0.97  0.  0.   1
    21   -0.622    0.356      4.451  0.000    -3.66     0.97  0.  0.   1
    21    0.924   -0.856     -3.704  0.000    -3.66     0.97  0.  0.   1
    21    0.764    0.103     -0.436  0.000    -3.66     0.97  0.  0.   1
    21    0.491   -0.997      4.275  0.000    -1.42     0.30  0.  0.   1
    21    0.032    0.030     -0.039  0.000    -1.42     0.30  0.  0.   1
    21    0.211    0.399      0.543  0.000    -1.42     0.30  0.  0.   1
    21   -1.266    2.489     12.136  0.000    -1.42     0.30  0.  0.   1
    21    0.218   -0.135      4.379  0.000    -1.42     0.30  0.  0.   1
    21   -0.779    0.189      1.946  0.000    -3.45    -2.03  0.  0.   1
    21   -0.384    0.985     -0.270  0.000    -3.45    -2.03  0.  0.   1
    21    0.742    2.052     -0.901  0.000    -3.45    -2.03  0.  0.   1
    21   -0.385    1.926      7.410  0.000    -0.69     2.67  0.  0.   1
    21    2.173    1.634      7.738  0.000    -0.69     2.67  0.  0.   1
    21    0.095   -0.208      0.961  0.000    -0.69     2.67  0.  0.   1
    21   -0.250   -0.197     -0.539  0.000    -0.69     2.67  0.  0.   1
    21   -1.048   -0.428      4.744  0.000    -0.69     2.67  0.  0.   1
    21    0.089   -0.787      0.536  0.000    -0.69     2.67  0.  0.   1
    21   -0.502    0.985      3.391  0.000    -0.69     2.67  0.  0.   1
    21   -0.996    0.106      0.666  0.000    -0.69     2.67  0.  0.   1
    21   -1.353    1.028      4.888  0.000    -0.69     2.67  0.  0.   1
    21   -0.483   -0.052     -0.064  0.000    -0.69     2.67  0.  0.   1
    21    0.249   -1.974      1.427  0.000    -0.69     2.67  0.  0.   1
    21   -0.211    0.183      0.053  0.000    -0.69     2.67  0.  0.   1
    21    0.542   -0.448      2.426  0.000    -0.69     2.67  0.  0.   1
    21    0.315    0.311     10.223  0.000    -0.69     2.67  0.  0.   1
    21   -0.263    0.232     -0.052  0.000    -0.69     2.67  0.  0.   1
    21   -0.770   -0.840      1.642  0.000    -0.69     2.67  0.  0.   1
    21    0.194   -0.282      2.903  0.000    -0.69     2.67  0.  0.   1
    21   -1.708    0.062      5.591  0.000    -0.69     2.67  0.  0.   1
    21    0.020   -0.940      0.647  0.000    -0.69     2.67  0.  0.   1
    21    2.033    1.409     -1.841  0.000    -0.69     2.67  0.  0.   1
    21    0.632    1.324     -0.319  0.000    -0.69     2.67  0.  0.   1
    21    2.371    0.997     -0.261  0.000    -0.69     2.67  0.  0.   1
    21    0.290   -1.042      0.344  0.000    -0.69     2.67  0.  0.   1
    21   -0.541   -0.362      0.945  0.000     2.03     2.51  0.  0.   1
    21   -0.385    0.237      0.583  0.000     2.03     2.51  0.  0.   1
    21    0.018    0.272      0.125  0.000     2.03     2.51  0.  0.   1
    21   -0.422    2.505      0.447  0.000     2.03     2.51  0.  0.   1
    21   -0.913    0.601      3.519  0.000    -2.89     2.42  0.  0.   1
    21    0.051   -0.365      0.083  0.000    -2.89     2.42  0.  0.   1
    21   -0.051    0.172      3.083  0.000    -2.89     2.42  0.  0.   1
    21    2.337    0.081      1.023  0.000    -2.89     2.42  0.  0.   1
    21    0.104   -0.970      1.208  0.000     2.01    -1.19  0.  0.   1
    21    1.874   -0.087      0.972  0.000     2.01    -1.19  0.  0.   1
    21    0.294    0.827      0.212  0.000     2.01    -1.19  0.  0.   1
    21   -0.272    0.070     -0.782  0.000     2.01    -1.19  0.  0.   1
    21   -0.768   -1.020      0.891  0.000     2.01    -1.19  0.  0.   1
    21   -0.891   -0.447     -1.670  0.000     2.01    -1.19  0.  0.   1
    21    0.275   -0.799      0.673  0.000     2.01    -1.19  0.  0.   1
    21   -0.518   -0.710      2.699  0.000     2.01    -1.19  0.  0.   1
    21   -0.732   -0.698      3.835  0.000     2.01    -1.19  0.  0.   1
    21   -0.500   -1.390      1.828  0.000     2.01    -1.19  0.  0.   1
    21    2.387   -1.010      5.970  0.000     2.90     5.00  0.  0.   1
    21   -0.125    0.783      8.232  0.000     0.21    -3.96  0.  0.   1
    21    0.580   -0.835      4.646  0.000     0.21    -3.96  0.  0.   1
    21    2.229    1.090    -11.056  0.000     0.21    -3.96  0.  0.   1
    21   -0.090    1.118    -13.417  0.000     0.21    -3.96  0.  0.   1
    21    0.420   -1.155      2.878  0.000    -0.62    -3.52  0.  0.   1
    21    1.190    0.201      2.895  0.000    -0.62    -3.52  0.  0.   1
    21    0.177    0.486      4.986  0.000    -0.62    -3.52  0.  0.   1
    21    1.130    1.429      4.419  0.000    -0.62    -3.52  0.  0.   1
    21    0.373    0.455      0.691  0.000    -0.62    -3.52  0.  0.   1
    21    1.124   -0.319     -3.462  0.000    -0.62    -3.52  0.  0.   1
    21    0.723   -2.316    -19.852  0.000    -0.62    -3.52  0.  0.   1
    21   -0.476   -0.171      5.553  0.000    -0.62    -3.52  0.  0.   1
    21   -0.323   -0.054      0.122  0.000    -0.62    -3.52  0.  0.   1
    21    1.000    2.442     -6.982  0.000    -0.62    -3.52  0.  0.   1
