      1      1   7689    2.6256      178 179   6 172   4 175      0.0000
  2112    0.000    0.000     99.9956  0.940     8.01    -1.81     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -6.66    -0.61    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -6.11    -2.65    -0.20     0.20
  2212    0.000    0.000     99.9956  0.940     8.13     3.79     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940     0.15     7.51    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -6.32     5.87    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -7.84    -0.64    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     2.96     8.12     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -4.93    -5.50    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -3.88     6.86    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -7.56     1.75    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     6.88    -2.95     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     5.23    -1.01     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     4.52    -5.89     0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -3.67     3.93    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -5.19     6.49    -0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -5.01    -6.26    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     6.15    -3.07     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -5.88    -4.26    -0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -4.39     4.45    -0.20     0.20
  2212    0.000    0.000     99.9956  0.940     6.46    -0.11     0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -6.08     2.20    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -2.21     6.15    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     6.50    -2.36     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     6.06    -6.76     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     6.95     2.85     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     7.22    -1.28     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     5.81     8.10     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     7.12     1.73     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     5.40     5.33     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     8.29    -0.53     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     5.97    -1.48     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     3.06    -5.73     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -6.17    -0.84    -0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -5.77     3.32    -0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -2.68     6.66    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     6.27    -1.81     0.20     0.20
    22   -0.141    0.055      0.0075  0.000    -1.95     2.96     0.04     0.80
    22    0.778   -0.801      0.1174  0.000    -0.83    -6.74     0.08     0.80
    22   -0.125    0.224     -0.0337  0.000    -1.77    -3.00    -0.10     0.80
    22    0.007   -0.002      0.0010  0.000    -2.03    -3.33     0.10     0.80
    22   -0.036    0.068     -0.0122  0.000     0.61     1.59    -0.13     0.80
    22    0.198    0.175      0.0734  0.000     0.34    -4.92     0.21     0.80
    22   -0.126    0.275     -0.1016  0.000    -2.55     1.96    -0.26     0.80
    22    0.001   -0.045      0.0165  0.000     1.86    -2.04     0.28     0.80
    22   -0.172    0.122     -0.0796  0.000     3.58     2.97    -0.28     0.80
    22   -0.184   -0.111     -0.0846  0.000    -1.98    -3.49    -0.29     0.80
    22    0.155   -0.201      0.1019  0.000    -1.56    -4.11     0.30     0.80
    22    0.226    0.028     -0.0928  0.000     1.30    -6.55    -0.30     0.80
    22    0.649   -0.403     -0.3336  0.000     4.95    -3.93    -0.32     0.80
    22    0.008    0.096     -0.0431  0.000     4.18    -2.34    -0.33     0.80
    22   -0.220    0.065      0.1069  0.000    -3.53    -1.64     0.34     0.80
    22   -0.460   -0.364     -0.3448  0.000    -1.76    -4.19    -0.51     1.00
    22   -0.337   -0.386     -0.3033  0.000     3.76    -4.19    -0.51     1.00
    22   -0.222    0.109     -0.1470  0.000     0.76     1.95    -0.51     1.00
    22   -0.035   -0.083     -0.0549  0.000     0.28    -6.55    -0.52     1.00
    22   -0.486   -0.003     -0.3349  0.000    -1.06    -5.44    -0.57     1.00
    22    0.003   -0.134     -0.1220  0.000    -1.36    -4.43    -0.67     1.00
    22    0.364   -0.500     -0.6327  0.000     2.86     0.53    -0.86     1.20
    22    0.086    0.061     -0.1099  0.000     0.44    -4.96    -0.87     1.20
   111    0.432    0.953      0.0972  0.135     3.43     7.26     0.17     3.60
   111    1.102    0.410      0.5592  0.135    16.50    15.11     3.81    18.60
   111    0.938    2.255     -2.7804  0.135     5.20    12.49   -12.12    17.20
  -211    0.096    0.640      0.5524  0.140    -2.39     5.40     0.70     2.40
    22    0.807   -0.132     -1.0689  0.000    -1.52     1.15    -0.95     1.20
  -211   -0.561   -0.222     -0.0879  0.140    -4.73    -3.07    -0.31     1.40
   111    0.109   -0.353     -0.0412  0.135    -3.75    -7.90     1.33     4.60
   111   -0.687   -1.022      2.5107  0.135    -4.47    -9.73    12.00    13.40
   111    1.457    0.177     -0.4204  0.135     8.88     2.46    -2.26     8.20
  -321    0.034   -0.149      0.0237  0.494     6.77    -3.54     0.32     1.40
   111   -0.016   -0.160     -0.0173  0.135 0.30E+05 -.15E+05 0.90E+04 0.78E+05
   111   -0.005   -0.128      0.0380  0.135    -3.10    -7.58    -2.31     5.60
  -211    0.184   -0.576     -0.5360  0.140     1.34    -8.37    -3.59     5.40
   111    0.188   -0.112     -0.3410  0.135     4.63    -1.44    -2.10     5.20
   111   -0.817   -0.752      1.4834  0.135    -6.08    -5.21     3.02     4.40
   111    0.081   -0.033      0.0280  0.135 0.30E+05 -.15E+05 0.90E+04 0.78E+05
    22   -0.527    0.072     -0.8263  0.000    -1.59     1.60    -1.18     1.40
   111   -0.227    0.253     -0.4670  0.135     2.87     4.84   -32.03    35.67
  -211    0.017   -0.362     -0.0602  0.140     4.95    -7.01    -3.12    10.80
   111   -0.326    0.366     -0.1445  0.135    -5.14     8.68     4.12    11.60
  -211   -0.169    0.165     -0.0778  0.140    -1.35     7.53    -0.13     3.00
   111    0.552    0.072     -0.4367  0.135     5.35     2.26    -5.01     6.00
   111    1.779    0.273     -0.3486  0.135    12.97     2.93    -2.17     9.20
  -211   -0.064   -0.712      1.9482  0.140    -8.21   -11.07    21.85    24.60
  -211   -0.208   -0.256      0.0025  0.140    -6.45    -2.32     2.77     5.00
   111    0.176   -0.080      0.1473  0.135     1.61     1.72    24.64    27.40
   111    0.787   -0.011      0.0071  0.135     8.92     0.24     1.70     6.20
  -211   -0.813    0.112     -0.2623  0.140   -11.72     0.93    -3.10     9.20
   111    0.178   -0.164     -3.9004  0.135     2.24    -6.41   -22.89    23.20
   111    1.039   -0.581      0.5751  0.135     6.84    -4.64     2.59     4.60
    22    0.032   -0.109      0.2093  0.000    -0.45    -1.69     1.41     1.60
   111    2.310    0.482      2.0540  0.135     6.95     4.98     3.35     5.20
   111   -0.511   -0.164      0.9612  0.135   -10.36    -0.14     6.32     9.20
    22   -0.025    0.055     -0.1131  0.000    -5.12    -2.32    -1.41     1.60
  -211   -0.235    0.291      0.2816  0.140     2.73    12.83     8.70    18.60
    22    0.460   -1.090      2.2329  0.000     1.82     0.89     1.41     1.60
   111    0.430   -0.255     -0.5449  0.135     5.28    -3.78    -3.94     4.40
  -211   -0.062   -0.025     -0.0850  0.140     2.15     6.28    -2.81     7.40
  -211   -0.059   -0.135     -0.0194  0.140    -7.38    -2.94    -5.17     8.60
  -211   -0.221    0.404      0.0217  0.140    -2.93     6.88    -0.07     1.60
   111    0.663    0.774     -0.5692  0.135     5.65     5.40    -1.10     4.40
   111   -0.226   -2.296     -1.9977  0.135    -2.34    -9.49    -3.47     6.80
  -211   -0.340   -0.324     -0.0227  0.140    -5.96    -5.34    -3.94    11.40
   111    0.371    0.670     -0.2648  0.135    12.80    12.40    -6.35    16.60
   111   -0.965    1.342     -1.1071  0.135    -4.17     9.18    -2.06     7.00
   211    0.050    0.426      0.8353  0.140    -0.65     8.29     4.98     6.20
   111    0.328    0.287     -0.0687  0.135     5.27     3.78    -0.50     6.00
   111   -0.264   -0.515      0.0003  0.135    -5.54    -8.10    -3.22     9.00
   111   -0.067    0.099      0.5310  0.135     0.14     2.52     8.87    14.00
   111    0.720   -0.129     -1.7368  0.135     8.06    -3.78   -13.52    15.40
   111    0.683    0.078     -0.2368  0.135     5.01     5.28    -1.63     2.60
   111    0.365    0.440     -3.1172  0.135     3.14     5.55    -5.99     6.40
   111    0.186   -0.387      0.2564  0.135     7.63   -12.60     3.01    14.60
   321   -0.466   -0.238      0.3561  0.494    -6.74    -0.34     0.42     1.80
   111    0.391    0.051      0.2763  0.135     6.28    -5.33     2.71     7.00
  -211   -0.182    0.532     -3.8649  0.140    -1.40     4.73   -20.36    20.60
   211   -0.985   -0.666      0.8000  0.140    -7.85    -2.86     3.10     6.00
   111    0.577   -0.059     -0.2175  0.135    13.36     0.95    -9.66    15.80
   111    0.274   -0.039     -0.0699  0.135 0.32E+06 0.35E+05 -.17E+06 0.39E+06
   111    0.504    0.494     -0.3027  0.135     5.72     6.41    -0.73     3.00
   111    0.139    1.047     -0.2839  0.135     0.59    16.24    -7.71    18.40
   421   -0.316   -1.097      0.9097  1.865    -1.12    -6.17     0.71     1.80
   111    0.376    0.139     -0.6233  0.135     5.77     1.43    -1.61     3.20
   111   -1.057    0.631      4.5382  0.135    -5.31     7.48    13.56    14.40
   211   -0.149   -0.120     -0.1967  0.140    -2.93     2.06    -9.10    14.60
  -211   -0.025   -0.763     -0.2222  0.140     0.88    -7.75    -1.88     4.60
   111    0.971    0.395      0.4118  0.135     9.83     3.41     3.65     7.60
   111   -0.140    0.738     -1.0218  0.135    -2.51     7.97    -3.33     4.80
   111    0.111   -0.105      0.0895  0.135    -1.73   -13.92    10.69    15.80
  -211    0.614   -0.017      0.0471  0.140     6.93     2.08     1.65     5.00
   211   -0.076    0.027     -0.0115  0.140   -12.05   -16.71   -15.37    29.00
   211    0.891    0.451     -1.5186  0.140    10.19     4.65    -6.82     9.80
   111   -1.148   -0.014     -0.7452  0.135    -7.31     2.36    -2.23     3.80
   111   -0.087    0.113      0.1711  0.135    -1.93     6.48     3.22     4.00
  -321    0.955   -0.046      0.2808  0.498     8.28    -3.06     0.45     1.80
    22   -0.048    0.041      0.1472  0.000    -4.68    -0.44     1.65     1.80
   111    0.085    0.270     -0.1765  0.135    -1.21     2.64    -0.98     7.00
  -211   -0.114   -0.549      0.2982  0.140    -2.74    -4.65     4.63     6.60
   111   -0.133   -0.550     -0.6339  0.135    -3.42    -5.26    -6.05     9.60
  -211   -0.017   -0.047     -0.3254  0.140     5.89     5.08    -9.76    16.00
   111    0.624    0.087     -0.2571  0.135 0.32E+06 0.35E+05 -.17E+06 0.39E+06
   211   -0.552    0.372     -0.9991  0.140    -4.25     1.46   -12.63    14.60
