      1      1   4614    6.0000      118 115   5 113   4 111      0.0000
  2112    0.000    0.000     99.9956  0.940     5.18    -6.57     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     7.81    -0.02     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     5.44    -5.97     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     5.73     4.22     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     6.57    -0.36     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     7.10    -0.47     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -6.91    -2.33    -0.20     0.20
  2212    0.000    0.000     99.9956  0.940     5.16    -2.78     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -4.32    -4.65    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     9.46     1.41     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     6.35    -3.87     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     7.50     0.45     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -7.76     0.30    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     5.35     5.27     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -4.96     5.37    -0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -6.67    -2.41    -0.20     0.20
  2112    0.000    0.000     99.9956  0.940     7.23    -3.46     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     6.40    -3.40     0.20     0.20
  2112    0.000    0.000     99.9956  0.940     3.96    -4.86     0.20     0.20
  2212    0.000    0.000     99.9956  0.940     5.17     3.67     0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -7.70    -1.95    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -4.87    -3.54    -0.20     0.20
  2112    0.000    0.000    -99.9956  0.940    -3.64     3.39    -0.20     0.20
  2212    0.000    0.000    -99.9956  0.940    -3.99     4.58    -0.20     0.20
    22    0.060   -0.020      0.0014  0.000     0.36    -5.24     0.02     0.80
    22   -0.294   -0.145     -0.0239  0.000    -1.76    -0.28    -0.06     0.80
    22   -0.234   -0.204      0.0282  0.000    -1.00    -5.50     0.07     0.80
    22   -0.626    0.168      0.0911  0.000    -0.30     5.61     0.11     0.80
    22   -0.059    0.039      0.0152  0.000     0.52     0.06     0.17     0.80
    22    0.447    0.418     -0.1345  0.000    -2.37    -1.46    -0.17     0.80
    22    0.216    0.048      0.0774  0.000     2.27     1.99     0.26     0.80
    22   -0.207    0.182      0.1000  0.000     1.11     4.76     0.27     0.80
    22    0.088   -0.181      0.0933  0.000     2.03    -1.87     0.34     0.80
    22    0.143   -0.197      0.1192  0.000     1.96    -0.74     0.35     0.80
    22    0.165    0.134     -0.1669  0.000     0.49    -0.83    -0.62     1.00
   211   -0.119   -0.795     -0.3805  0.140     2.22    -5.13    -0.66     4.40
    22   -0.076   -0.221     -0.2288  0.000     0.97    -2.24    -0.70     1.00
    22   -0.094    0.184     -0.2029  0.000     0.28    -0.56    -0.70     1.00
  -211   -0.398    0.418      0.3361  0.140    -9.81     3.51     5.53    11.20
  -211    0.464    0.092     -0.0138  0.140     3.83     2.11     0.05     1.20
    22    0.084    0.119      0.1768  0.000    -0.22    -1.86     0.93     1.20
   111    0.176    0.147     -0.2227  0.135     4.98     2.50     0.15     1.60
    22    0.348   -0.353      0.6215  0.000    -0.14    -3.01     0.94     1.20
   211    0.094   -0.280      0.1807  0.140     3.23    -7.32     0.17     1.60
   211    0.787   -0.345     -1.2785  0.140     4.51    -0.41    -2.75     3.40
  -211   -0.113   -1.057     -0.6255  0.140    -2.86   -11.22    -4.01     8.80
   211   -0.128   -0.056      0.1201  0.140    -8.29     1.28     0.26     1.20
  -211   -0.750   -0.187      0.6091  0.140    -4.77     2.28     0.53     1.40
    22   -0.053   -0.037     -0.0899  0.000     1.45     1.26    -1.14     1.40
   111   -0.548   -0.106     -1.8376  0.135    -7.63    -7.19   -26.64    27.80
    22    0.016   -0.173     -0.2600  0.000     3.55     1.21    -1.16     1.40
   211    1.036    0.006      0.4934  0.140     4.20    -0.99     1.39     3.00
  -211   -0.131    0.087      0.1004  0.140    -7.34    -9.05     2.01    12.40
   111   -0.025    0.172     -0.0469  0.135 0.29E+04 0.28E+05 -.81E+05 0.13E+06
   111   -0.029   -0.022      1.1581  0.135     6.18    -7.29    14.35    15.40
   211    0.734    0.744     -0.3009  0.140     5.85     2.95    -1.30     3.80
  -211    1.134    0.236      0.8262  0.140     5.03     2.45     0.39     1.60
   111   -0.140    0.214     -0.1891  0.135     3.60     9.22    -6.91    10.20
    22   -0.061   -0.022      0.1150  0.000    -1.64    -4.87     1.39     1.60
   111    0.005    0.051     -0.1874  0.135 0.29E+04 0.28E+05 -.81E+05 0.13E+06
  -211   -0.367    0.027     -0.0413  0.140    -4.87    -0.42     0.42     3.60
    22    0.100   -0.061     -0.2196  0.000     2.72     0.73    -1.41     1.60
    22    0.388   -0.230     -0.2840  0.000 0.90E+05 -.22E+06 -.20E+06 0.38E+06
   211   -0.072   -0.517      0.0775  0.140    -1.67    -7.52    -1.36     6.40
   111   -0.461   -0.430     -0.2252  0.135    -9.12    -4.24    -0.02     6.60
   111    0.144   -0.068      0.1098  0.135 0.51E+04 -.10E+05 0.14E+05 0.35E+05
   111   -1.073    0.383      0.1555  0.135   -10.09     4.15    -0.46     8.00
   111   -0.320    0.332      0.0064  0.135     0.41    -7.51     0.46     4.80
   211    0.301   -0.023     -0.3141  0.140     2.30    -5.48    -0.24     2.00
   111   -0.186   -0.219      0.5076  0.135    -2.91    -3.40     6.89     7.40
   211    0.287    0.024     -0.0255  0.140     2.39    -4.10     0.81    10.00
    22    0.088   -0.078      0.2504  0.000     3.28     2.80     1.63     1.80
   111   -0.182    0.054     -0.7340  0.135    -0.08    -5.31    -1.70     2.00
   111   -0.565   -0.055      3.3409  0.135    -5.43    -2.72    12.41    13.00
  -211    0.012    0.167      0.4824  0.140    -6.83    -2.18    26.36    28.40
   111    1.226   -0.375     -2.4792  0.135     4.49    -0.39    -2.76     3.40
  -321    0.062    0.041     -0.4439  0.494     0.91     3.88   -15.45    19.40
  -211    0.655   -0.570     -0.0216  0.140     7.14    -7.84    -1.02     6.20
   211   -0.139   -0.121      0.5029  0.140    -0.92    -0.23     4.14     9.80
    22   -0.070    0.006     -0.1614  0.000    -2.70     1.78    -1.65     1.80
    22   -0.166   -0.090     -0.4409  0.000     0.65    -0.54    -1.66     1.80
  -321    0.019   -0.335      0.3445  0.494     2.61    -7.92     0.90     1.80
  -211   -0.199   -0.253      0.2103  0.140     2.07    -5.60     0.00     2.00
  -211    0.529   -0.104     -2.0185  0.140     0.02    -5.33    -1.70     2.00
    22    0.002   -0.327      0.7742  0.000    -0.41    -4.24     1.84     2.00
   111    0.493    1.087      2.1685  0.135     0.61     6.79     3.76     4.40
   111    0.063   -0.144      0.0883  0.135     3.04    -7.96     0.71     2.00
   111    0.082   -0.014      0.0747  0.135 0.51E+04 -.10E+05 0.14E+05 0.35E+05
  -211    0.523    0.190     -0.0919  0.140     3.81     0.38    -1.35     3.60
   111   -0.071   -0.383      0.2367  0.135    -3.29   -12.04    -0.71    12.00
   111    1.053   -0.069     -0.1753  0.135     8.27    -0.51     3.10    11.00
   211    0.426    0.034     -0.1885  0.140     4.31    -1.98    -0.69     2.60
   111   -0.289   -0.454      1.3695  0.135     2.97    -5.07     6.12     6.80
   211   -0.153   -0.078     -0.4956  0.140    -7.58     1.06    -1.65     2.00
  -211   -1.230    0.734     -0.0881  0.140    -7.64     3.42    -0.50    11.20
   111   -0.170   -0.013      0.0349  0.135    -2.41     0.58     0.74     2.00
    22   -0.045   -0.096      0.2739  0.000     0.01     3.09     1.87     2.00
   111    0.026   -0.079     -0.0097  0.135 -.12E+06 -.63E+05 0.85E+05 0.28E+06
   111    0.125    0.820     -0.1613  0.135     5.05     8.59    -0.69     6.40
   211    0.173   -0.304      0.0265  0.140     6.47    -5.96     3.73     7.60
  -321    0.940    0.250      0.5087  0.498     5.02     2.38     0.78     2.00
   111    0.221   -0.056     -0.1450  0.135     3.00     4.58     0.46     2.40
   111   -0.211   -0.035      0.2183  0.135 -.12E+06 -.63E+05 0.85E+05 0.28E+06
  -211   -0.028   -1.030      0.1303  0.140     0.09    -6.82     0.21     2.20
   111    0.121   -1.083     -0.1678  0.135    -0.23    -9.85    -2.11     9.20
   111   -0.067    0.362     -0.0034  0.135 -.54E+05 0.35E+06 -.11E+06 0.49E+06
   111   -1.387    0.668      2.7870  0.135    -6.59    -0.25     4.82     5.60
   111    0.036    0.015     -0.0438  0.135 -.54E+05 0.35E+06 -.11E+06 0.49E+06
   321    0.099   -1.042      0.0606  0.498     2.78    -8.78     0.17     2.20
   111    0.197   -0.072     -0.0069  0.135     4.23    -7.53    -0.06     2.20
  -211   -0.327   -0.779      0.0198  0.140    -1.30    -5.99     0.67     2.40
    22    0.143   -0.114     -0.2705  0.000 0.13E+06 0.48E+05 -.60E+05 0.20E+06
   111    0.067    0.370     -0.2540  0.135 0.43E+05 0.14E+06 -.12E+06 0.21E+06
  -211    0.200    0.425      0.1238  0.140     2.58    10.48     3.71    15.20
   211   -0.371    0.386     -0.0552  0.140    -4.47    10.43    -7.43    13.00
   111    0.625    0.178     -0.6178  0.135     5.38     0.70    -1.36     3.00
   211   -0.556   -0.410     -2.5515  0.140   -12.40    -1.66   -14.75    16.20
   111   -0.154    0.120     -0.6180  0.135     2.10     0.23   -27.26    27.60
   111    0.282    0.716      0.9952  0.135     4.41     8.00     5.22     8.80
  -211    0.078    0.140      0.1341  0.140     1.85     2.89    -3.94     8.00
   211   -0.888   -0.414     -0.5018  0.140    -8.74     0.06    -1.34     2.60
  -211    0.300    0.432      0.7326  0.140     2.92     4.71     0.72     2.40
   211   -0.208   -0.279      0.3668  0.140    -1.31    -5.91     0.80     2.40
   111    0.024    0.382     -0.7036  0.135    -1.14     6.24    -7.83    14.60
   211   -0.206   -0.027      0.2949  0.140    -5.29     6.60     4.64    11.60
  -211    0.023   -0.296     -0.0284  0.140     3.23    -8.97    -0.21     2.40
   111    0.249    0.265     -0.2967  0.135 0.43E+05 0.14E+06 -.12E+06 0.21E+06
   321   -0.447    0.481      0.7931  0.494    -5.83     0.69     1.57     2.40
   111   -0.193   -0.333      0.4079  0.135    -5.42    -3.24    10.28    13.20
   211    0.250   -0.289      0.2311  0.140     0.20   -10.09    -1.59    12.40
   111   -1.391   -0.757      0.4987  0.135    -7.38    -8.59     1.75     8.60
    22   -0.372    0.098     -1.2231  0.000    -2.00     1.89    -2.29     2.40
   211   -0.275   -0.206      0.2533  0.140    -4.13    -2.96     1.28     2.40
   211    0.288   -0.001      0.2671  0.140     2.21    -0.40     6.77     7.40
   111   -0.449    0.256     -0.3126  0.135    -5.32     0.43    -5.39     7.80
   211   -0.087   -0.012      0.0135  0.140    -7.70    25.23   -10.20    28.60
   111   -0.681    0.140     -0.9430  0.135 -.48E+06 0.54E+05 -.84E+06 0.98E+06
   111   -0.406    0.217     -0.4354  0.135    -9.99     4.02    -2.76    10.20
  -211   -0.200    0.445     -0.0280  0.140    -1.72     8.50     1.25     6.00
  -321   -0.584   -0.734     -0.6948  0.498    -2.02    -0.76    -2.96     7.40
   111    0.404    0.197     -0.1280  0.135     2.83     4.50    -1.24     3.00
   211    0.047    0.113      0.0733  0.140    -5.55    -2.60    12.51    15.80
   111   -0.377   -0.208     -0.0331  0.135    -3.58   -12.05    -3.89    17.80
   111   -0.858    0.127     -1.6360  0.135 -.48E+06 0.54E+05 -.84E+06 0.98E+06
   211   -0.244    0.022      1.1962  0.140    -1.13    -5.56    19.87    21.40
   111   -0.333    0.057      0.5376  0.135    -5.15    -2.03     3.98     4.60
  -211   -0.265   -0.051      0.2473  0.140   -36.20    -8.29    25.44    54.31
   111   -0.154   -0.268      0.3071  0.135   -36.13    -8.38    25.44    54.31
    22   -0.174    0.000      0.6218  0.000    -0.69    -2.40     2.50     2.60
  -211   -0.041    1.108      0.2179  0.140     1.94     6.70     0.19     2.80
  2112    0.132   -1.435     -0.6259  0.940    -0.02    -7.16    -1.20     2.80
   211   -0.867   -0.126      0.8434  0.140    -5.06    -1.63     2.23     2.80
   211   -0.164    0.430      0.0321  0.140     2.00     3.64     0.09     6.00
   111   -0.028   -0.035      0.1439  0.135 -.19E+06 -.11E+06 0.19E+06 0.42E+06
   211    0.461   -0.278     -0.1488  0.140    14.03    -3.96    -0.91    14.00
   111    0.135    0.100     -0.4321  0.135     0.42     7.43    -2.92     3.80
   111   -0.317   -0.085      0.1001  0.135 -.19E+06 -.11E+06 0.19E+06 0.42E+06
   211   -0.601   -0.188     -0.4174  0.140   -10.17    -0.47   -12.45    15.80
   111   -0.040    0.347     -0.0939  0.135    -1.12     3.95    -0.40     2.80
   111   -0.812    0.259     -0.7685  0.135    -3.77     2.79    -2.95     3.80
  -211   -0.116    0.391     -0.0772  0.140    -2.48     5.09    -0.49     2.80
   211   -0.044   -0.709      1.8616  0.140    -0.07    -9.50    18.78    21.00
   111    0.196   -0.237     -0.1059  0.135 0.29E+06 -.25E+06 -.16E+06 0.46E+06
   211    0.162   -0.060     -0.7064  0.140    12.16    -0.23   -14.63    17.80
   111    0.125   -0.019     -0.0388  0.135 0.29E+06 -.25E+06 -.16E+06 0.46E+06
   111    0.664   -0.177      0.1794  0.135     6.66    -0.88     0.11     4.20
  -211    0.158   -0.105      0.1180  0.140     6.54    -2.13     3.54     7.00
   111   -0.339    0.190      0.4053  0.135    -0.29     1.08     6.41     9.60
   111    0.843    0.365      1.2410  0.135     6.59     5.36     7.94     9.20
    22    0.297   -0.698      0.4960  0.000 0.65E+05 -.57E+06 0.53E+06 0.85E+06
   111   -0.468    0.864      1.0551  0.135    -2.82     6.16     3.84     5.20
  -211    0.061   -0.297     -0.1524  0.140    -3.44    -7.13    -9.06    14.80
   111   -1.016   -0.202      0.3180  0.135    -4.99    -5.81     1.92     5.60
    22    0.079   -0.006      0.1389  0.000 0.17E+05 -.10E+05 0.46E+05 0.75E+05
   211   -0.289    0.170     -0.1899  0.140     2.53     4.51    -1.28     3.00
   211    0.089   -0.273     -0.0688  0.140     3.14    -4.24    -7.75    15.80
   111    0.070    0.057      0.0048  0.135     3.65     2.53     1.54     3.00
    22    0.451    0.141      0.2211  0.000 0.27E+05 -.10E+04 -.18E+03 0.32E+05
  -211    0.828   -0.162      0.3965  0.140     8.09    -5.01     1.46     8.40
   211    0.769    0.020      0.1688  0.140     4.46     4.48     1.05     3.00
   111   -1.156   -0.378     -0.8462  0.135    -4.24    -4.08    -2.94     6.20
  -211   -0.088    0.309     -1.1663  0.140 -.54E+05 0.12E+06 -.44E+06 0.46E+06
   111    0.013    0.818      0.4445  0.135     1.03     7.75     1.19     5.40
   111   -0.337    0.315     -0.3376  0.135    -7.65     2.77    -3.41     4.80
  -211   -0.060    0.868      0.3741  0.140    -6.97     7.18     1.64     7.20
   321    1.062    0.293      0.6890  0.494     4.47     2.57     1.16     3.00
   111    0.063    0.182     -0.1511  0.135     0.78     5.21    -1.01     3.00
   111   -0.305    0.878     -3.0566  0.135 -.54E+05 0.12E+06 -.44E+06 0.46E+06
   321    0.351    0.846      0.7108  0.498     1.05     6.38     1.38     3.00
   111    0.928    0.150     -0.0285  0.135     6.76     1.21    -0.00     3.60
   111   -0.160   -0.689     -0.0565  0.135    -7.82   -10.38    -2.73    11.20
   211    0.073   -0.543      0.5018  0.140   -10.50   -40.35    25.95    57.19
  -211    0.557   -0.091      0.4293  0.140    15.70    -4.57     5.57    16.80
  -211   -0.306   -0.906      1.0014  0.140     1.70    -6.07     4.92     6.20
   211   -0.513   -0.282      0.1168  0.140    -7.83    -9.57     1.19     9.80
   111   -0.079   -0.010      0.0734  0.135   -10.61   -40.22    25.91    57.19
   111   -0.730   -0.426      0.1089  0.135    -5.92    -4.46    -0.38     9.00
   111    0.103    0.465     -0.2954  0.135     0.53     1.69    -4.13     6.80
   111    0.154    0.284     -0.1203  0.135     4.71     4.54    -2.56     4.00
  -211   -0.354    0.091     -0.6627  0.140    -6.65    -5.29   -10.08    11.00
   111    0.086    0.218      0.2008  0.135     3.57     7.44    -0.02     4.20
  -211    0.687   -0.097      0.5701  0.140     4.01    -7.74     2.29     3.20
  -211   -0.447    0.850      0.5845  0.140    -0.76     5.35     1.98     3.20
    22   -0.084   -0.669      0.4508  0.000 -.43E+04 -.57E+05 0.76E+05 0.10E+06
   111   -0.062    0.495      6.8740  0.135     3.12    -4.77    34.59    34.92
   211   -0.395    0.700      1.5345  0.140    -1.15     7.76     6.86     8.60
  -211    0.387    0.135     -0.5803  0.140     5.05    -1.41    -5.41     6.60
  -211    0.655   -0.246     -0.2699  0.140    14.24   -11.46    -2.19    21.00
  -211   -0.194   -0.058      0.4292  0.140    -2.96     1.63     2.16     3.20
   211   -0.023   -0.053     -0.2369  0.140    -5.38   -20.00    -5.01    24.40
   111    0.280   -0.364     -0.0902  0.135     1.36    -7.42    -0.04     3.60
   111    0.562   -1.307     -0.5378  0.135     5.06   -11.74    -5.04    12.20
