 1 0 197 197  8.
     3.784      1.628     1     0      8.906  2212  2212
     4.777      2.777     2     0      6.667  2212  2212
     4.434      1.111     3     0      5.994  2212  2212
     9.854     -3.837     4     0      5.746  2212  2212
     1.268      0.877     5     3      5.613     0  2212
     3.503      5.051     6     0      5.549  2212  2212
     0.971     -2.896     7     3      5.456     0  2112
     5.741     -3.019     8     0      5.330  2212  2212
     3.561     -0.612     9     2      5.226  2212  2212
     0.625      1.499    10     3      5.188     0  2212
     4.219      1.537    11     2      5.180  2212  2212
     7.325      1.717    12     0      4.994  2212  2212
     3.104      2.824    13     0      4.828  2212  2212
     6.522      2.137    14     0      4.678  2212  2212
     5.468     -4.801    15     0      4.610  2212  2212
     3.727     -0.097    16     3      4.567     0  2212
     6.919      0.461    17     0      4.375  2212  2212
     1.423      0.029    18     3      4.163     0  2212
     8.603      1.582    19     0      4.107  2212  2212
     0.959     -4.900    20     0      4.093  2212  2212
     6.045     -2.657    21     0      4.079  2212  2212
     8.906     -0.257    22     0      4.052  2212  2212
     4.983      0.532    23     0      3.907  2212  2212
     0.832     -2.655    24     3      3.873     0  2212
     7.745     -0.287    25     0      3.802  2212  2212
     6.743     -3.704    26     0      3.613  2212  2212
     0.862     -0.386    27     3      3.569     0  2212
     6.299      3.688    28     0      3.531  2212  2212
     2.272     -4.080    29     1      3.212  2212  2212
     3.881      3.258    30     0      3.119  2212  2212
     8.472     -2.555    31     0      3.046  2212  2212
    11.472      0.711    32     0      3.033  2212  2212
     5.474     -3.121    33     0      2.906  2212  2212
     5.004      0.175    34     0      2.864  2212  2212
     7.198     -3.396    35     0      2.860  2212  2212
     6.985     -2.307    36     0      2.810  2212  2212
     0.858      2.766    37     3      2.779     0  2212
     1.180     -1.266    38     3      2.736     0  2212
     1.556      4.326    39     3      2.719     0  2212
     6.752      4.057    40     0      2.707  2212  2212
     4.073      0.531    41     3      2.667     0  2112
    -0.163     -1.390    42     3      2.575     0  2212
     0.599     -3.234    43     3      2.557     0  2212
     4.692     -2.173    44     3      2.554     0  2212
    -0.021      2.323    45     3      2.376     0  2212
     5.169      5.947    46     0      2.338  2212  2212
     4.819     -6.008    47     0      2.331  2212  2212
     2.120      2.520    48     0      2.260  2212  2212
     0.692      5.077    49     3      2.156     0  2112
     3.278     -0.147    50     3      2.013     0  2212
     9.934      1.746    51     0      1.983  2212  2212
    10.020     -4.939    52     0      1.969  2212  2212
     0.475      1.048    53     3      1.875     0  2212
     3.562     -3.605    54     0      1.825  2212  2212
     8.951     -0.413    55     0      1.787  2212  2212
     2.185     -3.494    56     3      1.777     0  2212
    10.428     -3.360    57     0      1.728  2212  2212
     2.119      4.999    58     3      1.684     0  2212
     4.724      0.794    59     0      1.629  2212  2212
     5.099     -5.878    60     0      1.544  2212  2212
     5.208     -4.002    61     0      1.520  2212  2212
     4.126      1.901    62     0      1.460  2212  2212
     4.113      4.742    63     0      1.451  2212  2212
    -2.400     -0.249    64     3      1.418     0  2212
     0.634      2.667    65     1      1.384  2212  2212
     5.695      3.204    66     0      1.361  2212  2212
     9.110      4.103    67     0      1.337  2212  2212
     3.227     -1.196    68     0      1.140  2212  2212
    10.261      0.235    69     0      1.138  2212  2212
     6.341      4.963    70     0      1.118  2212  2212
    -0.189      2.413    71     3      1.110     0  2212
     3.988     -2.348    72     0      1.097  2212  2212
     8.861      1.750    73     0      1.088  2212  2212
     5.566      1.011    74     0      1.059  2212  2212
    -1.615     -0.982    75     3      1.025     0  2212
    -0.767      1.854    76     3      1.024     0  2212
     4.934     -0.439    77     0      1.005  2212  2212
     6.602      0.854    78     0      0.990  2212  2212
     8.295     -3.588    79     0      0.869  2212  2212
     9.017     -0.491    80     0      0.693  2112  2112
    -2.146     -0.875    81     3      0.632     0  2112
     3.402      0.368    82     3      0.606     0  2212
     0.587     -2.008    83     3      0.568     0  2112
     1.349      4.607    84     3      0.549     0  2112
     6.650     -4.535    85     0      0.538  2112  2112
     1.552     -4.575    86     0      0.531  2112  2112
     4.451      1.969    87     0      0.495  2112  2112
     5.546      2.102    88     0      0.494  2112  2112
    -1.778     -2.636    89     3      0.471     0  2112
