      1      1   1076    8.0000       71  61  10  61   4  57      0.0000
  2112    0.000    0.000     -7.1889  0.940    -8.54     2.03    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.10    -3.19    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -9.22    -3.06    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.60    -6.13    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -1.52     5.55    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.69    -3.05    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.80    -1.99    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     2.40    -6.08     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -0.99     6.94    -0.20     0.20
  2112   -0.165   -0.034      8.3092  0.940     4.04    -3.77    23.20    23.40
  2112    0.000    0.000     -7.1889  0.940    -3.35     0.53    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     8.44    -4.11     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.33     2.24    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     4.72     0.79     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     4.25     0.06     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -3.21     1.61    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -1.87     3.95    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.48    -0.68    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     9.12     1.09     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.69     2.30    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -6.41     4.91    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.55     2.10     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -3.90    -5.02    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.17    -3.55    -0.20     0.20
   111   -0.004   -0.018     -0.3673  0.135 -.15E+06 0.59E+05 -.13E+07 0.14E+07
  2112    0.000    0.000     -7.1889  0.940    -8.14    -2.04    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.70     3.20     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     4.59    -1.53     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.13     0.87    -0.20     0.20
  2212    0.064    0.230      6.0946  0.940     4.23     2.24    29.31    29.60
  2112    0.000    0.000     -7.1889  0.940    -3.79     3.80    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     3.23    -1.20     0.20     0.20
  -211    0.059   -0.153     -0.0999  0.140    -8.19    -1.52    -8.89    22.00
  2112    0.000    0.000     -7.1889  0.940    -4.59     0.88    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.21    -3.33    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940   -10.89     0.62    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.83    -4.14     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.28     3.42    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -9.39     0.18    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.34     3.87    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -7.15     4.21    -0.20     0.20
   111    0.500   -0.473      0.2866  0.135    -0.57    -6.26    19.23    23.60
  2112    0.000    0.000     -7.1889  0.940    -7.45     6.39    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     8.95    -0.41     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -7.32    -0.20    -0.20     0.20
  2112   -0.020    0.042      8.7885  0.940     4.28     1.34    19.24    19.40
  2212    0.000    0.000     -7.1889  0.940    -6.67    -2.82    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     4.98     0.53     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     2.81     2.14     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -2.32     5.24    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.44     2.33    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     1.55    -4.58     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     2.30     5.17     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -3.72     3.08    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.38    -2.17     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.45    -1.93    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.88     3.55    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -2.51     2.47    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940   -10.45     0.91    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -1.92    -4.36    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.90     2.30    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     7.29     0.46     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.28     1.94    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     8.20    -4.75     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.78     2.04    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -3.45    -3.97    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.79    -1.49    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -9.35     2.35    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -6.57     2.48    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.36     2.94    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.67    -3.31     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.87    -0.88    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     6.30     3.69     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.01    -4.97    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -6.83    -1.00    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     3.50     5.05     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.47    -2.80     0.20     0.20
   111   -0.080    0.038      0.5694  0.135     0.75    -7.39    12.64    15.40
  2212    0.000    0.000      7.1889  0.940     6.99    -2.31     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.35     0.96     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     0.68     5.92     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -2.91     1.38    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940    10.43    -3.36     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.94     2.50    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.57    -0.30    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.17     5.95     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.87     3.16    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.46     5.25    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     3.99    -2.35     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     6.92     0.46     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     1.74     6.05     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     4.24     3.81     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.65    -4.54     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.30     2.61    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.74     2.45    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     4.78     2.78     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.00     0.38     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.57     1.01     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.44     4.74     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     6.74    -3.70     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -9.44    -2.56    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.33     3.82    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     1.90     2.01     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     8.86     1.75     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     3.60     6.53     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.65    -1.31    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.36     0.10    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -2.88     0.87    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     4.11     4.74     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -6.66    -5.43    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     3.10     2.82     0.20     0.20
  2112    0.000    0.000      7.1889  0.940    -0.27    -6.94     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -8.82     0.54    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -1.60    -0.26    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -9.32    -2.01    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     7.31     3.77     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -2.55    -3.93    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     2.17     5.66     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.47    -4.80     0.20     0.20
  2112    0.000    0.096      8.6358  0.940     4.44     2.01    26.78    27.00
   211   -0.135    0.022     -0.2814  0.140     1.16    -1.72    -5.24     9.80
  2112    0.000    0.000      7.1889  0.940     4.67    -6.07     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -7.66    -2.18    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.81     1.91    -0.20     0.20
   111    0.100   -0.720     -0.4040  0.135    -2.58   -21.60    -2.44    23.00
  2212    0.000    0.000      7.1889  0.940     2.12     2.52     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     4.82    -6.01     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     6.75     4.06     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.74    -3.71    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.92    -1.07    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -8.71    -2.02    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.83    -5.28     0.20     0.20
  2212    0.000    0.000      7.1889  0.940    10.26     0.24     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.10    -5.88     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     7.32     1.72     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     3.68    -1.01     0.20     0.20
   111    0.696    0.227      1.3255  0.135    10.33    -1.28    20.40    23.00
  2212    0.000    0.000     -7.1889  0.940    -1.73     5.79    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.49    -2.06     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     3.88     3.26     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     9.85    -3.84     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -5.65     6.44    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940    11.47     0.71     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     7.20    -3.40     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.21    -4.00     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940   -10.45     3.85    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     6.04    -2.66     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -3.57     5.03    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     8.30    -3.59     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.01    -1.21     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.65    -0.83    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     0.96    -4.90     0.20     0.20
  2212    0.018    0.008      6.6486  0.940     6.60     0.85    29.55    29.80
  2212    0.000    0.000     -7.1889  0.940    -5.65    -0.45    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.49    -5.47    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -6.25    -0.95    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.49     5.77    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     9.02    -0.49     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.80     0.51    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.35    -3.42    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.74    -3.02     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.90    -4.25     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.58     3.04    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     4.88     1.33     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.51    -5.28     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940   -11.53    -0.29    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     1.74     4.59     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940   -10.16    -0.41    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     8.79     1.21     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.84     2.35    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     3.63     4.57     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.66    -4.10    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     8.06    -1.18     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     1.81    -4.85     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -8.43     1.19    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.68    -0.68    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.76     3.61    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -2.68     4.69    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     0.98     5.31     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.77    -7.91    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     3.37     5.02     0.20     0.20
   211   -0.254   -0.028      0.1565  0.140    -1.09    -3.79     7.49    14.40
   111    0.228   -0.078     -0.0323  0.135     1.10    -0.45    -0.02    20.40
  2112    0.000    0.000      7.1889  0.940     3.53    -5.34     0.20     0.20
   111   -0.279    0.137     -1.4954  0.135 -.15E+06 0.59E+05 -.13E+07 0.14E+07
  2212    0.000    0.000     -7.1889  0.940    -3.23     6.23    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.00     0.18     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -6.24    -2.04    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.48    -4.10    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -3.99     0.66    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.39     4.13     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -2.64     3.26    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.81     1.36    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     8.82    -2.42     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     6.32     3.40     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     6.52     2.14     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.41    -2.24     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.20     3.28    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940    10.02    -4.94     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.20    -2.37    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     4.93    -0.44     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.33     4.01    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     9.11     4.10     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     4.42     4.19     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.05    -1.86     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -5.76     4.11    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     5.47    -3.12     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.69    -2.73    -0.20     0.20
   211    0.019    0.075      0.0388  0.140   -17.77    -5.90    -2.91    27.40
  2212    0.000    0.000      7.1889  0.940     7.74    -0.29     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.99    -6.26     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     8.25     3.50     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     2.03     5.04     0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.95     2.62    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -3.34     2.62    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.82    -4.99     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.65     1.27     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.80     4.21    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     2.23    -5.34     0.20     0.20
  2212    0.000    0.000      7.1889  0.940     9.93     1.75     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     7.46    -0.71     0.20     0.20
  2112    0.000    0.000      7.1889  0.940     7.50    -2.73     0.20     0.20
  2112    0.053   -0.035     -6.9770  0.940    -4.31    -2.85   -25.98    26.20
  2112    0.000    0.000     -7.1889  0.940    -2.86    -0.48    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -4.73     4.13    -0.20     0.20
  2212    0.000    0.000      7.1889  0.940     8.60     1.58     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.92     6.19    -0.20     0.20
  2212    0.000    0.000     -7.1889  0.940    -8.43     2.08    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -6.12    -2.80    -0.20     0.20
  2112    0.000    0.000      7.1889  0.940     5.71     2.16     0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -4.05    -5.66    -0.20     0.20
  2112    0.000    0.000     -7.1889  0.940    -7.23    -1.54    -0.20     0.20
    22    0.063    0.100      0.0539  0.000     0.00     2.02     0.33     0.80
    22   -0.178   -0.029      0.1218  0.000    -0.34     0.91     0.56     1.00
  -211    0.023   -0.323     -0.0669  0.140    -3.13    -6.10    -1.73     5.20
   111   -0.115   -0.259      0.0188  0.135     2.27    -5.56     1.26     6.20
  -211   -0.007   -0.074     -0.2165  0.140    -6.54     0.12    -9.09    12.20
  -211   -0.262   -0.152     -0.1211  0.140    -3.12    -0.45    -1.06     2.20
   111   -0.121    0.146     -0.0115  0.135 0.49E+04 0.14E+06 -.32E+05 0.21E+06
   211   -0.169   -0.068      1.0005  0.140    -2.19     0.08     3.93     4.80
    22    0.192    0.040      0.2845  0.000     4.24    -0.99     1.15     1.40
  -211   -0.565   -0.099     -0.8319  0.140    -4.17     3.06    -3.53     6.20
   111   -0.019    0.115      0.0134  0.135 0.49E+04 0.14E+06 -.32E+05 0.21E+06
   111   -0.229   -0.171     -0.7556  0.135    -3.09    -2.68    -2.50     3.00
   111   -0.312    0.072     -0.5156  0.135    -3.52    -2.24    -6.06     7.60
    22    0.021    0.021     -0.0460  0.000     1.72    -0.73    -1.18     1.40
   111   -0.020   -0.102     -0.1874  0.135     1.27    -4.82    -0.02     3.00
    22   -0.195    0.119      0.2794  0.000 0.12E+06 0.38E+06 0.80E+06 0.97E+06
   111    0.318    0.069     -0.6453  0.135    -0.69    -2.68    -6.34     7.00
   211    0.029   -0.055      1.5630  0.140     2.84     2.22    11.58    12.00
   211   -0.726   -0.199     -0.2421  0.140    -4.40     0.16    -2.23     4.80
   211    0.272    0.193      0.1450  0.140     1.13     3.05     0.30     1.40
  -211    0.171    0.088     -1.5166  0.140    -0.33    -0.21   -56.38    56.82
   211   -0.054   -0.234      0.3708  0.140     2.22    -4.53     1.24     3.40
   111   -0.535    0.344      0.0071  0.135    -2.44     3.52    -1.20     3.40
   211   -0.045    0.155      0.0385  0.140    -4.15     2.72    -4.99     9.00
   211   -0.033    0.017     -0.7672  0.140    -0.88     2.36    -1.17     2.00
   111    0.209   -0.074      1.4984  0.135     4.72    -3.27     6.01     7.20
    22    0.015   -0.035      0.0035  0.000 0.58E+04 0.12E+05 0.24E+03 0.19E+05
  2112   -0.373    0.000     -0.9062  0.940    -3.03    -0.37    -1.12     2.20
   111    0.365    0.023      0.0473  0.135     4.43     0.09     1.68     2.60
   111    0.218    0.379      0.3714  0.135     1.49     4.56     3.92     5.60
   211    0.197    0.482     -0.6023  0.140     2.69     3.65    -2.19     4.60
  -211    0.013    0.087      0.0146  0.140     1.30     3.93    -2.37     4.40
  -211    0.394   -0.115      0.0263  0.140    12.33    -1.16     8.56    20.20
   111    0.029   -0.146      0.2119  0.135     0.69     1.72     4.50    10.60
   211   -0.812    0.382     -0.0387  0.140    -5.15     0.83    -2.50     6.40
   111   -0.411   -0.337     -0.4890  0.135    -4.33     0.12    -2.30     4.80
   111   -0.121   -0.118      0.2812  0.135 -.12E+06 0.18E+05 0.44E+06 0.53E+06
  -211    0.801    0.390      1.3651  0.140     3.36     2.97     5.69     7.00
   111   -0.051   -0.208     -0.1298  0.135    -2.10    -0.51    -2.17     2.60
  -211    0.175    0.485      0.6238  0.140    -0.17     6.18     8.00    10.00
    22    0.072   -0.085      0.2484  0.000     4.20    -0.66     1.64     1.80
   111    0.313    0.221      1.6884  0.135     2.42     1.07     9.11     9.80
   111    0.025    0.012      0.2142  0.135 -.12E+06 0.18E+05 0.44E+06 0.53E+06
  -211   -0.235    0.304     -0.1610  0.140    -2.10     1.96    -0.92     7.40
   111   -0.351    0.218     -0.3389  0.135    -3.99     0.01    -5.04    14.40
  -211   -0.032    0.136      0.5221  0.140     1.87     3.15     7.69     9.00
   111    0.469   -0.332      1.6538  0.135     1.74    -0.22     8.62     9.80
   211    0.309    0.358     -0.3128  0.140    72.66    22.38   -74.36   112.20
   111    0.020   -0.085      0.0139  0.135     3.66    -0.46     2.10     5.40
   111    0.534    0.034     -0.7646  0.135    72.66    22.26   -74.41   112.20
    22    0.086   -0.082     -0.0632  0.000  1711.56  -690.09  -561.50  3166.76
   211   -0.122   -0.156      0.2733  0.140    -8.71    -4.03     2.88    10.60
   111    0.193    0.975     -0.2067  0.135     0.68     5.04    -0.74     2.80
   111   -0.758    0.133      0.2503  0.135    -6.38    -1.39     1.60     7.40
   111    0.188   -0.320     -0.7731  0.135     2.89    -2.14    -5.19     6.20
   111   -0.409    0.149      0.0038  0.135    -2.92     2.79    -1.54     3.60
   111    0.036    0.324      0.4088  0.135     1.16     5.39     3.56     5.60
  -211   -0.001    0.396      0.0886  0.140    -0.58     6.25     1.88     5.60
  -211   -0.346    0.051      0.2057  0.140    -1.40     2.91     0.85     2.80
   111    0.757   -0.258     -0.6003  0.135     1.13    -2.33    -5.05     7.00
   111    0.155   -0.346     -0.5746  0.135     5.71    -2.58    -2.08     6.00
  -211    0.101   -0.126      0.2344  0.140    -5.54    -0.90     0.80    12.20
   111   -0.724    0.306     -0.1224  0.135   -24.04    11.05    -5.44    29.40
  -211   -0.257    0.111     -0.0856  0.140   -24.28    10.74    -5.09    29.40
  2212    0.674   -0.238      0.0805  0.938     3.48    -3.38     0.06     2.20
  -211   -0.041    0.365      0.3484  0.140     1.55    -0.30     6.10     7.40
   211   -0.084    0.011      0.3377  0.140    -1.38     3.50     2.62     6.20
   321   -0.163   -0.337      0.1649  0.494    -1.39    -4.12    -0.07     2.20
   111   -0.082    0.198     -0.1397  0.135    -1.39     3.63     2.34     6.20
  -211    0.667   -0.008      1.1952  0.140     7.92    -3.84    11.54    13.00
   111   -0.375   -0.038     -0.0333  0.135     1.31    -5.48    -1.02     6.60
  -211   -0.063   -0.026     -0.1551  0.140   -18.65   -42.71   -16.87    58.87
   111   -0.222   -0.164      0.0403  0.135   -18.73   -42.79   -16.70    58.87
    22    0.131    0.068      0.3952  0.000     3.70    -0.32     2.27     5.40
   111    0.125    0.064     -0.0018  0.135     2.61     4.28    -5.23     6.60
   111   -0.142    0.019      0.2596  0.135 -.13E+06 -.24E+05 0.23E+06 0.30E+06
   211    0.397    0.046     -0.0653  0.140     3.58    -2.68     0.34     2.40
  2212    0.918    0.046      0.7343  0.938     1.49     1.90     1.25     2.40
   321   -0.152    0.772     -0.2474  0.494    -1.46     4.58    -0.16     2.60
  -211   -0.345   -0.161      0.1685  0.140    -0.45     3.13     1.18     2.40
   111    0.119    0.167      0.1800  0.135     0.07     6.27     1.83     5.60
   111   -0.310   -0.020     -0.4426  0.135    -2.95     1.42   -10.25    11.80
   111   -0.267   -0.080      0.2012  0.135 -.13E+06 -.24E+05 0.23E+06 0.30E+06
   111    0.005   -0.134      0.3376  0.135     5.58    -2.92     8.19    11.20
  -211   -0.206   -0.082     -0.7379  0.140    -0.50     3.48   -18.09    19.80
  -211    0.659   -0.296      0.0446  0.140     3.58    -3.69     0.17     2.40
  -211   -0.113   -0.306      0.1904  0.140     1.56    -3.27     5.72    11.00
  3222   -0.699   -0.374     -3.6655  1.189    -2.01    -3.57    -2.14     2.40
   211   -0.089    0.101     -0.1259  0.140     0.56     4.94    -0.81     2.80
  -211    0.361    0.023      1.0195  0.140     4.31     0.08     1.84     2.60
  2212    0.375    0.448     -1.6298  0.938     1.11     0.49    -1.55     2.40
