 1 0 1 1  1.1202668
 42 0 1 1  1.07587254
     0.538      0.000     1     2      0.000  2212  2212
    -0.538      0.000    -1     3      0.000     0  2212
 43 0 1 1  1.39327168
     0.697      0.000     1     3      0.000     0  2212
    -0.697      0.000    -1     3      0.000     0  2212
 44 0 1 1  1.55487478
     0.777      0.000     1     3      0.000     0  2212
    -0.777      0.000    -1     2      0.000  2212  2212
 45 0 1 1  0.639405489
     0.320      0.000     1     3      0.000     0  2212
    -0.320      0.000    -1     3      0.000     0  2212
 46 0 1 1  0.685357511
     0.343      0.000     1     3      0.000     0  2212
    -0.343      0.000    -1     3      0.000     0  2212
 47 0 1 1  1.10552299
     0.553      0.000     1     3      0.000     0  2212
    -0.553      0.000    -1     2      0.000  2212  2212
 48 0 1 1  1.26524127
     0.633      0.000     1     2      0.000  2212  2212
    -0.633      0.000    -1     3      0.000     0  2212
 49 0 1 1  0.843064368
     0.422      0.000     1     3      0.000     0  2212
    -0.422      0.000    -1     3      0.000     0  2212
 50 0 1 1  1.78672886
     0.893      0.000     1     2      0.000  2212  2212
    -0.893      0.000    -1     3      0.000     0  2212
 51 0 1 1  1.05126595
     0.526      0.000     1     3      0.000     0  2212
    -0.526      0.000    -1     3      0.000     0  2212
 52 0 1 1  1.34732068
     0.674      0.000     1     3      0.000     0  2212
    -0.674      0.000    -1     2      0.000  2212  2212
 53 0 1 1  1.05585456
     0.528      0.000     1     3      0.000     0  2212
    -0.528      0.000    -1     3      0.000     0  2212
 54 0 1 1  1.34644163
     0.673      0.000     1     3      0.000     0  2212
    -0.673      0.000    -1     3      0.000     0  2212
 55 0 1 1  1.04930305
     0.525      0.000     1     3      0.000     0  2212
    -0.525      0.000    -1     3      0.000     0  2212
 56 0 1 1  1.23529506
     0.618      0.000     1     3      0.000     0  2212
    -0.618      0.000    -1     3      0.000     0  2212
 57 0 1 1  1.33793807
     0.669      0.000     1     3      0.000     0  2212
    -0.669      0.000    -1     3      0.000     0  2212
 58 0 1 1  0.820356488
     0.410      0.000     1     3      0.000     0  2212
    -0.410      0.000    -1     3      0.000     0  2212
 59 0 1 1  1.18794525
     0.594      0.000     1     3      0.000     0  2212
    -0.594      0.000    -1     3      0.000     0  2212
 60 0 1 1  1.01812363
     0.509      0.000     1     2      0.000  2212  2212
    -0.509      0.000    -1     3      0.000     0  2212
 61 0 1 1  1.67172229
     0.836      0.000     1     3      0.000     0  2212
    -0.836      0.000    -1     3      0.000     0  2212
 62 0 1 1  1.3628273
     0.681      0.000     1     2      0.000  2212  2212
    -0.681      0.000    -1     3      0.000     0  2212
 63 0 1 1  0.678013742
     0.339      0.000     1     3      0.000     0  2212
    -0.339      0.000    -1     3      0.000     0  2212
 64 0 1 1  0.0403639637
     0.020      0.000     1     3      0.000     0  2212
    -0.020      0.000    -1     3      0.000     0  2212
 65 0 1 1  0.939382613
     0.470      0.000     1     3      0.000     0  2212
    -0.470      0.000    -1     3      0.000     0  2212
 66 0 1 1  1.72773349
     0.864      0.000     1     3      0.000     0  2212
    -0.864      0.000    -1     2      0.000  2212  2212
 67 0 1 1  0.802003264
     0.401      0.000     1     3      0.000     0  2212
    -0.401      0.000    -1     3      0.000     0  2212
 68 0 1 1  1.75564325
     0.878      0.000     1     3      0.000     0  2212
    -0.878      0.000    -1     3      0.000     0  2212
 69 0 1 1  1.05091095
     0.525      0.000     1     3      0.000     0  2212
    -0.525      0.000    -1     3      0.000     0  2212
 70 0 1 1  1.03968906
     0.520      0.000     1     3      0.000     0  2212
    -0.520      0.000    -1     3      0.000     0  2212
 71 0 1 1  1.50323355
     0.752      0.000     1     2      0.000  2212  2212
    -0.752      0.000    -1     3      0.000     0  2212
 72 0 1 1  1.48278701
     0.741      0.000     1     3      0.000     0  2212
    -0.741      0.000    -1     3      0.000     0  2212
 73 0 1 1  1.70083976
     0.850      0.000     1     3      0.000     0  2212
    -0.850      0.000    -1     2      0.000  2212  2212
 74 0 1 1  1.70488513
     0.852      0.000     1     3      0.000     0  2212
    -0.852      0.000    -1     3      0.000     0  2212
 75 0 1 1  1.39958024
     0.700      0.000     1     3      0.000     0  2212
    -0.700      0.000    -1     3      0.000     0  2212
 76 0 1 1  1.48882425
     0.744      0.000     1     3      0.000     0  2212
    -0.744      0.000    -1     3      0.000     0  2212
 77 0 1 1  0.625055015
     0.313      0.000     1     3      0.000     0  2212
    -0.313      0.000    -1     3      0.000     0  2212
 78 0 1 1  1.20170677
     0.601      0.000     1     3      0.000     0  2212
    -0.601      0.000    -1     3      0.000     0  2212
 79 0 1 1  1.285151
     0.643      0.000     1     3      0.000     0  2212
    -0.643      0.000    -1     3      0.000     0  2212
 80 0 1 1  2.1800909
     1.090      0.000     1     3      0.000     0  2212
    -1.090      0.000    -1     3      0.000     0  2212
 81 0 1 1  1.75969708
     0.880      0.000     1     3      0.000     0  2212
    -0.880      0.000    -1     3      0.000     0  2212
 82 0 1 1  1.17904484
     0.590      0.000     1     3      0.000     0  2212
    -0.590      0.000    -1     3      0.000     0  2212
 83 0 1 1  1.17739058
     0.589      0.000     1     3      0.000     0  2212
    -0.589      0.000    -1     3      0.000     0  2212
 84 0 1 1  0.832471907
     0.416      0.000     1     3      0.000     0  2212
    -0.416      0.000    -1     3      0.000     0  2212
 85 0 1 1  1.61857402
     0.809      0.000     1     3      0.000     0  2212
    -0.809      0.000    -1     3      0.000     0  2212
 86 0 1 1  0.628357053
     0.314      0.000     1     3      0.000     0  2212
    -0.314      0.000    -1     3      0.000     0  2212
 87 0 1 1  0.987159967
     0.494      0.000     1     3      0.000     0  2212
    -0.494      0.000    -1     2      0.000  2212  2212
 88 0 1 1  1.63662899
     0.818      0.000     1     3      0.000     0  2212
    -0.818      0.000    -1     3      0.000     0  2212
 89 0 1 1  0.414558142
     0.207      0.000     1     3      0.000     0  2212
    -0.207      0.000    -1     3      0.000     0  2212
 90 0 1 1  0.423217446
     0.212      0.000     1     3      0.000     0  2212
    -0.212      0.000    -1     3      0.000     0  2212
 91 0 1 1  0.516196489
     0.258      0.000     1     3      0.000     0  2212
    -0.258      0.000    -1     3      0.000     0  2212
 92 0 1 1  1.40321887
     0.702      0.000     1     3      0.000     0  2212
    -0.702      0.000    -1     2      0.000  2212  2212
 93 0 1 1  1.1933701
     0.597      0.000     1     3      0.000     0  2212
    -0.597      0.000    -1     3      0.000     0  2212
 94 0 1 1  0.842048228
     0.421      0.000     1     3      0.000     0  2212
    -0.421      0.000    -1     3      0.000     0  2212
 95 0 1 1  1.01871824
     0.509      0.000     1     3      0.000     0  2212
    -0.509      0.000    -1     3      0.000     0  2212
 96 0 1 1  1.26534927
     0.633      0.000     1     3      0.000     0  2212
    -0.633      0.000    -1     3      0.000     0  2212
 97 0 1 1  1.23548853
     0.618      0.000     1     3      0.000     0  2212
    -0.618      0.000    -1     3      0.000     0  2212
 98 0 1 1  1.25391185
     0.627      0.000     1     2      0.000  2212  2212
    -0.627      0.000    -1     3      0.000     0  2212
 99 0 1 1  2.01510072
     1.008      0.000     1     2      0.000  2212  2212
    -1.008      0.000    -1     3      0.000     0  2212
 100 0 1 1  0.386383355
     0.193      0.000     1     3      0.000     0  2212
    -0.193      0.000    -1     3      0.000     0  2212
 101 0 1 1  1.40187144
     0.701      0.000     1     3      0.000     0  2212
    -0.701      0.000    -1     3      0.000     0  2212
 102 0 1 1  1.32687342
     0.663      0.000     1     2      0.000  2212  2212
    -0.663      0.000    -1     3      0.000     0  2212
 103 0 1 1  0.704311728
     0.352      0.000     1     3      0.000     0  2212
    -0.352      0.000    -1     3      0.000     0  2212
 104 0 1 1  1.26601291
     0.633      0.000     1     3      0.000     0  2212
    -0.633      0.000    -1     3      0.000     0  2212
 105 0 1 1  1.56010318
     0.780      0.000     1     3      0.000     0  2212
    -0.780      0.000    -1     3      0.000     0  2212
 106 0 1 1  1.49955308
     0.750      0.000     1     3      0.000     0  2212
    -0.750      0.000    -1     3      0.000     0  2212
 107 0 1 1  0.979435444
     0.490      0.000     1     3      0.000     0  2212
    -0.490      0.000    -1     3      0.000     0  2212
 108 0 1 1  1.1318239
     0.566      0.000     1     3      0.000     0  2212
    -0.566      0.000    -1     3      0.000     0  2212
 109 0 1 1  0.578819096
     0.289      0.000     1     3      0.000     0  2212
    -0.289      0.000    -1     3      0.000     0  2212
 110 0 1 1  1.01655996
     0.508      0.000     1     3      0.000     0  2212
    -0.508      0.000    -1     3      0.000     0  2212
 111 0 1 1  0.32325539
     0.162      0.000     1     3      0.000     0  2212
    -0.162      0.000    -1     3      0.000     0  2212
 112 0 1 1  1.35323763
     0.677      0.000     1     3      0.000     0  2212
    -0.677      0.000    -1     2      0.000  2212  2212
 113 0 1 1  0.577432096
     0.289      0.000     1     3      0.000     0  2212
    -0.289      0.000    -1     3      0.000     0  2212
 114 0 1 1  1.86108077
     0.931      0.000     1     3      0.000     0  2212
    -0.931      0.000    -1     2      0.000  2212  2212
 115 0 1 1  0.340601385
     0.170      0.000     1     3      0.000     0  2212
    -0.170      0.000    -1     3      0.000     0  2212
 116 0 1 1  1.216676
     0.608      0.000     1     3      0.000     0  2212
    -0.608      0.000    -1     3      0.000     0  2212
 117 0 1 1  0.359257609
     0.180      0.000     1     3      0.000     0  2212
    -0.180      0.000    -1     3      0.000     0  2212
 118 0 1 1  1.62989616
     0.815      0.000     1     3      0.000     0  2212
    -0.815      0.000    -1     3      0.000     0  2212
 119 0 1 1  0.464663357
     0.232      0.000     1     3      0.000     0  2212
    -0.232      0.000    -1     3      0.000     0  2212
 120 0 1 1  0.477465242
     0.239      0.000     1     3      0.000     0  2212
    -0.239      0.000    -1     3      0.000     0  2212
 121 0 1 1  1.21233797
     0.606      0.000     1     3      0.000     0  2212
    -0.606      0.000    -1     3      0.000     0  2212
 122 0 1 1  1.25301158
     0.627      0.000     1     3      0.000     0  2212
    -0.627      0.000    -1     3      0.000     0  2212
 123 0 1 1  1.5213567
     0.761      0.000     1     3      0.000     0  2212
    -0.761      0.000    -1     3      0.000     0  2212
 124 0 1 1  1.17979538
     0.590      0.000     1     3      0.000     0  2212
    -0.590      0.000    -1     3      0.000     0  2212
 125 0 1 1  1.09743559
     0.549      0.000     1     3      0.000     0  2212
    -0.549      0.000    -1     3      0.000     0  2212
 126 0 1 1  0.294003487
     0.147      0.000     1     3      0.000     0  2212
    -0.147      0.000    -1     3      0.000     0  2212
 127 0 1 1  1.64515924
     0.823      0.000     1     3      0.000     0  2212
    -0.823      0.000    -1     3      0.000     0  2212
 128 0 1 1  1.78335416
     0.892      0.000     1     3      0.000     0  2212
    -0.892      0.000    -1     3      0.000     0  2212
 129 0 1 1  1.28640795
     0.643      0.000     1     3      0.000     0  2212
    -0.643      0.000    -1     2      0.000  2212  2212
 130 0 1 1  0.673033118
     0.337      0.000     1     3      0.000     0  2212
    -0.337      0.000    -1     3      0.000     0  2212
 131 0 1 1  0.423572987
     0.212      0.000     1     3      0.000     0  2212
    -0.212      0.000    -1     3      0.000     0  2212
 132 0 1 1  1.02740133
     0.514      0.000     1     2      0.000  2212  2212
    -0.514      0.000    -1     3      0.000     0  2212
 133 0 1 1  1.37632966
     0.688      0.000     1     3      0.000     0  2212
    -0.688      0.000    -1     3      0.000     0  2212
 134 0 1 1  1.10846317
     0.554      0.000     1     3      0.000     0  2212
    -0.554      0.000    -1     2      0.000  2212  2212
 135 0 1 1  2.12036705
     1.060      0.000     1     3      0.000     0  2212
    -1.060      0.000    -1     2      0.000  2212  2212
 136 0 1 1  1.45510435
     0.728      0.000     1     3      0.000     0  2212
    -0.728      0.000    -1     3      0.000     0  2212
 137 0 1 1  1.71240973
     0.856      0.000     1     2      0.000  2212  2212
    -0.856      0.000    -1     3      0.000     0  2212
 138 0 1 1  1.39147687
     0.696      0.000     1     2      0.000  2212  2212
    -0.696      0.000    -1     3      0.000     0  2212
 139 0 1 1  1.14163721
     0.571      0.000     1     3      0.000     0  2212
    -0.571      0.000    -1     3      0.000     0  2212
 140 0 1 1  0.585372686
     0.293      0.000     1     3      0.000     0  2212
    -0.293      0.000    -1     3      0.000     0  2212
 141 0 1 1  1.0818193
     0.541      0.000     1     3      0.000     0  2212
    -0.541      0.000    -1     3      0.000     0  2212
 142 0 1 1  0.460070223
     0.230      0.000     1     3      0.000     0  2212
    -0.230      0.000    -1     3      0.000     0  2212
 143 0 1 1  0.770624399
     0.385      0.000     1     3      0.000     0  2212
    -0.385      0.000    -1     3      0.000     0  2212
 144 0 1 1  1.94838369
     0.974      0.000     1     2      0.000  2212  2212
    -0.974      0.000    -1     3      0.000     0  2212
 145 0 1 1  1.3439554
     0.672      0.000     1     3      0.000     0  2212
    -0.672      0.000    -1     3      0.000     0  2212
 146 0 1 1  0.989426255
     0.495      0.000     1     3      0.000     0  2212
    -0.495      0.000    -1     3      0.000     0  2212
 147 0 1 1  0.86347878
     0.432      0.000     1     3      0.000     0  2212
    -0.432      0.000    -1     3      0.000     0  2212
 148 0 1 1  0.229790807
     0.115      0.000     1     3      0.000     0  2212
    -0.115      0.000    -1     2      0.000  2212  2212
 149 0 1 1  1.48015785
     0.740      0.000     1     3      0.000     0  2212
    -0.740      0.000    -1     3      0.000     0  2212
 150 0 1 1  1.37959981
     0.690      0.000     1     2      0.000  2212  2212
    -0.690      0.000    -1     3      0.000     0  2212
 151 0 1 1  1.43239701
     0.716      0.000     1     3      0.000     0  2212
    -0.716      0.000    -1     3      0.000     0  2212
 152 0 1 1  1.6137768
     0.807      0.000     1     2      0.000  2212  2212
    -0.807      0.000    -1     3      0.000     0  2212
 153 0 1 1  1.99309599
     0.997      0.000     1     2      0.000  2212  2212
    -0.997      0.000    -1     3      0.000     0  2212
 154 0 1 1  0.554383934
     0.277      0.000     1     3      0.000     0  2212
    -0.277      0.000    -1     3      0.000     0  2212
 155 0 1 1  1.2052995
     0.603      0.000     1     3      0.000     0  2212
    -0.603      0.000    -1     3      0.000     0  2212
 156 0 1 1  0.631826997
     0.316      0.000     1     3      0.000     0  2212
    -0.316      0.000    -1     3      0.000     0  2212
 157 0 1 1  1.06503665
     0.533      0.000     1     2      0.000  2212  2212
    -0.533      0.000    -1     3      0.000     0  2212
 158 0 1 1  1.19524896
     0.598      0.000     1     2      0.000  2212  2212
    -0.598      0.000    -1     3      0.000     0  2212
 159 0 1 1  0.956376314
     0.478      0.000     1     3      0.000     0  2212
    -0.478      0.000    -1     3      0.000     0  2212
 160 0 1 1  0.947556674
     0.474      0.000     1     3      0.000     0  2212
    -0.474      0.000    -1     3      0.000     0  2212
 161 0 1 1  1.05356467
     0.527      0.000     1     2      0.000  2212  2212
    -0.527      0.000    -1     3      0.000     0  2212
 162 0 1 1  1.35964274
     0.680      0.000     1     3      0.000     0  2212
    -0.680      0.000    -1     2      0.000  2212  2212
 163 0 1 1  1.34060526
     0.670      0.000     1     3      0.000     0  2212
    -0.670      0.000    -1     3      0.000     0  2212
 164 0 1 1  1.42034566
     0.710      0.000     1     3      0.000     0  2212
    -0.710      0.000    -1     3      0.000     0  2212
 165 0 1 1  1.38153422
     0.691      0.000     1     3      0.000     0  2212
    -0.691      0.000    -1     3      0.000     0  2212
 166 0 1 1  0.756814659
     0.378      0.000     1     3      0.000     0  2212
    -0.378      0.000    -1     3      0.000     0  2212
 167 0 1 1  1.38112068
     0.691      0.000     1     3      0.000     0  2212
    -0.691      0.000    -1     3      0.000     0  2212
 168 0 1 1  1.37037778
     0.685      0.000     1     3      0.000     0  2212
    -0.685      0.000    -1     3      0.000     0  2212
 169 0 1 1  1.64238906
     0.821      0.000     1     3      0.000     0  2212
    -0.821      0.000    -1     3      0.000     0  2212
 170 0 1 1  2.35358763
     1.177      0.000     1     2      0.000  2212  2212
    -1.177      0.000    -1     3      0.000     0  2212
 171 0 1 1  1.65124345
     0.826      0.000     1     3      0.000     0  2212
    -0.826      0.000    -1     3      0.000     0  2212
 172 0 1 1  1.47615969
     0.738      0.000     1     3      0.000     0  2212
    -0.738      0.000    -1     3      0.000     0  2212
 173 0 1 1  0.181163907
     0.091      0.000     1     3      0.000     0  2212
    -0.091      0.000    -1     3      0.000     0  2212
 174 0 1 1  1.27550209
     0.638      0.000     1     3      0.000     0  2212
    -0.638      0.000    -1     2      0.000  2212  2212
 175 0 1 1  1.4922961
     0.746      0.000     1     3      0.000     0  2212
    -0.746      0.000    -1     3      0.000     0  2212
 176 0 1 1  1.56895423
     0.784      0.000     1     3      0.000     0  2212
    -0.784      0.000    -1     3      0.000     0  2212
 177 0 1 1  1.01687682
     0.508      0.000     1     3      0.000     0  2212
    -0.508      0.000    -1     3      0.000     0  2212
 178 0 1 1  1.27016807
     0.635      0.000     1     3      0.000     0  2212
    -0.635      0.000    -1     3      0.000     0  2212
 179 0 1 1  0.291481405
     0.146      0.000     1     3      0.000     0  2212
    -0.146      0.000    -1     3      0.000     0  2212
 180 0 1 1  1.70953572
     0.855      0.000     1     3      0.000     0  2212
    -0.855      0.000    -1     2      0.000  2212  2212
 181 0 1 1  0.814304352
     0.407      0.000     1     2      0.000  2212  2212
    -0.407      0.000    -1     3      0.000     0  2212
 182 0 1 1  0.929385185
     0.465      0.000     1     3      0.000     0  2212
    -0.465      0.000    -1     3      0.000     0  2212
 183 0 1 1  1.0583564
     0.529      0.000     1     3      0.000     0  2212
    -0.529      0.000    -1     3      0.000     0  2212
 184 0 1 1  0.855285704
     0.428      0.000     1     3      0.000     0  2212
    -0.428      0.000    -1     3      0.000     0  2212
 185 0 1 1  1.10183287
     0.551      0.000     1     3      0.000     0  2212
    -0.551      0.000    -1     3      0.000     0  2212
 186 0 1 1  1.2499336
     0.625      0.000     1     3      0.000     0  2212
    -0.625      0.000    -1     3      0.000     0  2212
 187 0 1 1  0.245060295
     0.123      0.000     1     3      0.000     0  2212
    -0.123      0.000    -1     3      0.000     0  2212
 188 0 1 1  0.657690585
     0.329      0.000     1     3      0.000     0  2212
    -0.329      0.000    -1     3      0.000     0  2212
 189 0 1 1  1.17692733
     0.588      0.000     1     3      0.000     0  2212
    -0.588      0.000    -1     3      0.000     0  2212
 190 0 1 1  0.905955732
     0.453      0.000     1     3      0.000     0  2212
    -0.453      0.000    -1     3      0.000     0  2212
 191 0 1 1  0.740484178
     0.370      0.000     1     3      0.000     0  2212
    -0.370      0.000    -1     3      0.000     0  2212
 192 0 1 1  1.51063275
     0.755      0.000     1     3      0.000     0  2212
    -0.755      0.000    -1     3      0.000     0  2212
 193 0 1 1  1.3910439
     0.696      0.000     1     2      0.000  2212  2212
    -0.696      0.000    -1     3      0.000     0  2212
 194 0 1 1  0.137740821
     0.069      0.000     1     3      0.000     0  2212
    -0.069      0.000    -1     3      0.000     0  2212
 195 0 1 1  0.764309943
     0.382      0.000     1     3      0.000     0  2212
    -0.382      0.000    -1     3      0.000     0  2212
 196 0 1 1  1.16705656
     0.584      0.000     1     3      0.000     0  2212
    -0.584      0.000    -1     3      0.000     0  2212
 197 0 1 1  2.15640092
     1.078      0.000     1     2      0.000  2212  2212
    -1.078      0.000    -1     3      0.000     0  2212
 198 0 1 1  1.02789664
     0.514      0.000     1     3      0.000     0  2212
    -0.514      0.000    -1     3      0.000     0  2212
 199 0 1 1  0.266737163
     0.133      0.000     1     3      0.000     0  2212
    -0.133      0.000    -1     3      0.000     0  2212
 200 0 1 1  0.0186205767
     0.009      0.000     1     3      0.000     0  2212
    -0.009      0.000    -1     3      0.000     0  2212
 201 0 1 1  1.65849066
     0.829      0.000     1     3      0.000     0  2212
    -0.829      0.000    -1     2      0.000  2212  2212
 202 0 1 1  0.662723601
     0.331      0.000     1     3      0.000     0  2212
    -0.331      0.000    -1     3      0.000     0  2212
 203 0 1 1  2.12093949
     1.060      0.000     1     3      0.000     0  2212
    -1.060      0.000    -1     3      0.000     0  2212
 204 0 1 1  2.07492638
     1.037      0.000     1     3      0.000     0  2212
    -1.037      0.000    -1     2      0.000  2212  2212
 205 0 1 1  1.41063941
     0.705      0.000     1     2      0.000  2212  2212
    -0.705      0.000    -1     3      0.000     0  2212
 206 0 1 1  1.77281106
     0.886      0.000     1     3      0.000     0  2212
    -0.886      0.000    -1     3      0.000     0  2212
 207 0 1 1  1.78887784
     0.894      0.000     1     3      0.000     0  2212
    -0.894      0.000    -1     3      0.000     0  2212
 208 0 1 1  0.841672122
     0.421      0.000     1     3      0.000     0  2212
    -0.421      0.000    -1     3      0.000     0  2212
 209 0 1 1  2.1190002
     1.060      0.000     1     3      0.000     0  2212
    -1.060      0.000    -1     3      0.000     0  2212
 210 0 1 1  1.4370991
     0.719      0.000     1     3      0.000     0  2212
    -0.719      0.000    -1     3      0.000     0  2212
 211 0 1 1  1.31847179
     0.659      0.000     1     3      0.000     0  2212
    -0.659      0.000    -1     3      0.000     0  2212
 212 0 1 1  1.41967547
     0.710      0.000     1     2      0.000  2212  2212
    -0.710      0.000    -1     3      0.000     0  2212
 213 0 1 1  1.36335754
     0.682      0.000     1     3      0.000     0  2212
    -0.682      0.000    -1     2      0.000  2212  2212
 214 0 1 1  2.1151917
     1.058      0.000     1     3      0.000     0  2212
    -1.058      0.000    -1     3      0.000     0  2212
 215 0 1 1  1.01995528
     0.510      0.000     1     3      0.000     0  2212
    -0.510      0.000    -1     3      0.000     0  2212
 216 0 1 1  1.8465364
     0.923      0.000     1     3      0.000     0  2212
    -0.923      0.000    -1     3      0.000     0  2212
 217 0 1 1  2.14466166
     1.072      0.000     1     3      0.000     0  2212
    -1.072      0.000    -1     2      0.000  2212  2212
 218 0 1 1  2.1355083
     1.068      0.000     1     3      0.000     0  2212
    -1.068      0.000    -1     3      0.000     0  2212
 219 0 1 1  1.14662957
     0.573      0.000     1     3      0.000     0  2212
    -0.573      0.000    -1     2      0.000  2212  2212
 220 0 1 1  1.70592332
     0.853      0.000     1     2      0.000  2212  2212
    -0.853      0.000    -1     3      0.000     0  2212
 221 0 1 1  0.874966264
     0.437      0.000     1     2      0.000  2212  2212
    -0.437      0.000    -1     3      0.000     0  2212
 222 0 1 1  1.35360098
     0.677      0.000     1     3      0.000     0  2212
    -0.677      0.000    -1     3      0.000     0  2212
 223 0 1 1  0.932535648
     0.466      0.000     1     3      0.000     0  2212
    -0.466      0.000    -1     2      0.000  2212  2212
 224 0 1 1  1.68502367
     0.843      0.000     1     3      0.000     0  2212
    -0.843      0.000    -1     2      0.000  2212  2212
 225 0 1 1  0.819370985
     0.410      0.000     1     3      0.000     0  2212
    -0.410      0.000    -1     3      0.000     0  2212
 226 0 1 1  0.343839139
     0.172      0.000     1     3      0.000     0  2212
    -0.172      0.000    -1     3      0.000     0  2212
 227 0 1 1  0.195209235
     0.098      0.000     1     3      0.000     0  2212
    -0.098      0.000    -1     3      0.000     0  2212
 228 0 1 1  0.149501801
     0.075      0.000     1     3      0.000     0  2212
    -0.075      0.000    -1     3      0.000     0  2212
 229 0 1 1  1.36926377
