     0.02500      6.46692
     0.07500      4.78034
     0.12500      2.96234
     0.17500      3.20274
     0.22500      1.63407
     0.27500      1.83414
     0.32500      1.17058
     0.37500      0.97527
     0.42500      0.74768
     0.47500      0.96941
     0.52500      0.81257
     0.57500      0.61753
     0.62500      0.49803
     0.67500      0.46445
     0.72500      0.36933
     0.77500      0.46100
     0.82500      0.43591
     0.87500      0.33493
     0.92500      0.48995
     0.97500      0.23357
     1.02500      0.13786
     1.07500      0.24618
     1.12500      0.15870
     1.17500      0.12242
     1.22500      0.25029
     1.27500      0.16971
     1.32500      0.13637
     1.37500      0.10512
     1.42500      0.08891
     1.47500      0.11112
     1.52500      0.04789
     1.57500      0.07004
     1.62500      0.06848
     1.67500      0.11019
     1.72500      0.04298
     1.77500      0.05229
     1.82500      0.03066
     1.87500      0.02984
     1.92500      0.03864
     1.97500      0.03773
     2.02500      0.01843
     2.07500      0.00908
     2.12500      0.03545
     2.17500      0.02597
     2.22500      0.03395
     2.27500      0.03314
     2.32500      0.00805
     2.37500      0.02399
     2.42500      0.03898
     2.47500      0.02302
 after hadron evolution
     0.02500     35.48511
     0.07500     24.93590
     0.12500     17.68833
     0.17500     14.41366
     0.22500     10.70646
     0.27500      8.17964
     0.32500      6.63655
     0.37500      5.01692
     0.42500      4.12601
     0.47500      3.31808
     0.52500      3.06745
     0.57500      2.39016
     0.62500      1.75301
     0.67500      1.46715
     0.72500      1.04097
     0.77500      1.31663
     0.82500      1.01862
     0.87500      1.04317
     0.92500      1.26291
     0.97500      0.80653
     1.02500      0.51467
     1.07500      0.47592
     1.12500      0.44457
     1.17500      0.41224
     1.22500      0.49912
     1.27500      0.29707
     1.32500      0.28683
     1.37500      0.32981
     1.42500      0.17832
     1.47500      0.21051
     1.52500      0.10813
     1.57500      0.11659
     1.62500      0.13641
     1.67500      0.15420
     1.72500      0.09668
     1.77500      0.06277
     1.82500      0.04077
     1.87500      0.05953
     1.92500      0.08710
     1.97500      0.07561
     2.02500      0.04606
     2.07500      0.01801
     2.12500      0.07073
     2.17500      0.05192
     2.22500      0.03395
     2.27500      0.05810
     2.32500      0.02418
     2.37500      0.03989
     2.42500      0.04675
     2.47500      0.04608
